STNAME,CTYNAME,STCODE,CTYCODE,year,cases
Georgia,Quitman County,13,239,Cases2012,0
Georgia,Rabun County,13,241,Cases2012,0
Georgia,Randolph County,13,243,Cases2012,0
Georgia,Richmond County,13,245,Cases2012,0
Georgia,Rockdale County,13,247,Cases2012,1
Georgia,Schley County,13,249,Cases2012,0
Georgia,Screven County,13,251,Cases2012,0
Georgia,Seminole County,13,253,Cases2012,0
Georgia,Spalding County,13,255,Cases2012,1
Georgia,Stephens County,13,257,Cases2012,0
Georgia,Stewart County,13,259,Cases2012,0
Georgia,Sumter County,13,261,Cases2012,0
Georgia,Talbot County,13,263,Cases2012,0
Georgia,Taliaferro County,13,265,Cases2012,0
Georgia,Tattnall County,13,267,Cases2012,0
Georgia,Taylor County,13,269,Cases2012,0
Georgia,Telfair County,13,271,Cases2012,0
Georgia,Terrell County,13,273,Cases2012,0
Georgia,Thomas County,13,275,Cases2012,0
Georgia,Tift County,13,277,Cases2012,0
Georgia,Toombs County,13,279,Cases2012,0
Georgia,Towns County,13,281,Cases2012,0
Georgia,Treutlen County,13,283,Cases2012,0
Georgia,Troup County,13,285,Cases2012,0
Georgia,Turner County,13,287,Cases2012,0
Georgia,Twiggs County,13,289,Cases2012,0
Georgia,Union County,13,291,Cases2012,0
Georgia,Upson County,13,293,Cases2012,0
Georgia,Walker County,13,295,Cases2012,0
Georgia,Walton County,13,297,Cases2012,1
Georgia,Ware County,13,299,Cases2012,0
Georgia,Warren County,13,301,Cases2012,0
Georgia,Washington County,13,303,Cases2012,0
Georgia,Wayne County,13,305,Cases2012,0
Georgia,Webster County,13,307,Cases2012,0
Georgia,Wheeler County,13,309,Cases2012,0
Georgia,White County,13,311,Cases2012,0
Georgia,Whitfield County,13,313,Cases2012,0
Georgia,Wilcox County,13,315,Cases2012,0
Georgia,Wilkes County,13,317,Cases2012,0
Georgia,Wilkinson County,13,319,Cases2012,0
Georgia,Worth County,13,321,Cases2012,0
Georgia,Georgia,13,999,Cases2012,0
Hawaii,Hawaii County,15,1,Cases2012,0
Hawaii,Honolulu County,15,3,Cases2012,0
Hawaii,Kalawao County,15,5,Cases2012,0
Hawaii,Kauai County,15,7,Cases2012,0
Hawaii,Maui County,15,9,Cases2012,0
Hawaii,Hawaii,15,999,Cases2012,0
Idaho,Ada County,16,1,Cases2012,0
Idaho,Adams County,16,3,Cases2012,0
Idaho,Bannock County,16,5,Cases2012,1
Idaho,Bear Lake County,16,7,Cases2012,0
Idaho,Benewah County,16,9,Cases2012,1
Idaho,Bingham County,16,11,Cases2012,0
Idaho,Blaine County,16,13,Cases2012,0
Idaho,Boise County,16,15,Cases2012,0
Idaho,Bonner County,16,17,Cases2012,0
Idaho,Bonneville County,16,19,Cases2012,2
Idaho,Boundary County,16,21,Cases2012,0
Idaho,Butte County,16,23,Cases2012,0
Idaho,Camas County,16,25,Cases2012,0
Idaho,Canyon County,16,27,Cases2012,0
Idaho,Caribou County,16,29,Cases2012,0
Idaho,Cassia County,16,31,Cases2012,0
Idaho,Clark County,16,33,Cases2012,0
Idaho,Clearwater County,16,35,Cases2012,0
Idaho,Custer County,16,37,Cases2012,0
Idaho,Elmore County,16,39,Cases2012,0
Idaho,Franklin County,16,41,Cases2012,0
Idaho,Fremont County,16,43,Cases2012,0
Idaho,Gem County,16,45,Cases2012,0
Idaho,Gooding County,16,47,Cases2012,0
Idaho,Idaho County,16,49,Cases2012,0
Idaho,Jefferson County,16,51,Cases2012,0
Idaho,Jerome County,16,53,Cases2012,0
Idaho,Kootenai County,16,55,Cases2012,1
Idaho,Latah County,16,57,Cases2012,0
Idaho,Lemhi County,16,59,Cases2012,0
Idaho,Lewis County,16,61,Cases2012,0
Idaho,Lincoln County,16,63,Cases2012,0
Idaho,Madison County,16,65,Cases2012,0
Idaho,Minidoka County,16,67,Cases2012,0
Idaho,Nez Perce County,16,69,Cases2012,0
Idaho,Oneida County,16,71,Cases2012,0
Idaho,Owyhee County,16,73,Cases2012,0
Idaho,Payette County,16,75,Cases2012,0
Idaho,Power County,16,77,Cases2012,0
Idaho,Shoshone County,16,79,Cases2012,0
Idaho,Teton County,16,81,Cases2012,0
Idaho,Twin Falls County,16,83,Cases2012,0
Idaho,Valley County,16,85,Cases2012,0
Idaho,Washington County,16,87,Cases2012,0
Idaho,Idaho,16,999,Cases2012,0
Illinois,Adams County,17,1,Cases2012,0
Illinois,Alexander County,17,3,Cases2012,0
Illinois,Bond County,17,5,Cases2012,0
Illinois,Boone County,17,7,Cases2012,0
Illinois,Brown County,17,9,Cases2012,0
Illinois,Bureau County,17,11,Cases2012,1
Illinois,Calhoun County,17,13,Cases2012,0
Illinois,Carroll County,17,15,Cases2012,3
Illinois,Cass County,17,17,Cases2012,0
Illinois,Champaign County,17,19,Cases2012,2
Illinois,Christian County,17,21,Cases2012,0
Illinois,Clark County,17,23,Cases2012,2
Illinois,Clay County,17,25,Cases2012,0
Illinois,Clinton County,17,27,Cases2012,0
Illinois,Coles County,17,29,Cases2012,2
Illinois,Cook County,17,31,Cases2012,53
Illinois,Crawford County,17,33,Cases2012,1
Illinois,Cumberland County,17,35,Cases2012,0
Illinois,DeKalb County,17,37,Cases2012,2
Illinois,De Witt County,17,39,Cases2012,1
Illinois,Douglas County,17,41,Cases2012,0
Illinois,DuPage County,17,43,Cases2012,27
Illinois,Edgar County,17,45,Cases2012,0
Illinois,Edwards County,17,47,Cases2012,0
Illinois,Effingham County,17,49,Cases2012,0
Illinois,Fayette County,17,51,Cases2012,0
Illinois,Ford County,17,53,Cases2012,0
Illinois,Franklin County,17,55,Cases2012,0
Illinois,Fulton County,17,57,Cases2012,5
Illinois,Gallatin County,17,59,Cases2012,0
Illinois,Greene County,17,61,Cases2012,0
Illinois,Grundy County,17,63,Cases2012,1
Illinois,Hamilton County,17,65,Cases2012,0
Illinois,Hancock County,17,67,Cases2012,0
Illinois,Hardin County,17,69,Cases2012,0
Illinois,Henderson County,17,71,Cases2012,2
Illinois,Henry County,17,73,Cases2012,1
Illinois,Iroquois County,17,75,Cases2012,1
Illinois,Jackson County,17,77,Cases2012,0
Illinois,Jasper County,17,79,Cases2012,0
Illinois,Jefferson County,17,81,Cases2012,0
Illinois,Jersey County,17,83,Cases2012,0
Illinois,Jo Daviess County,17,85,Cases2012,4
Illinois,Johnson County,17,87,Cases2012,0
Illinois,Kane County,17,89,Cases2012,4
Illinois,Kankakee County,17,91,Cases2012,2
Illinois,Kendall County,17,93,Cases2012,0
Illinois,Knox County,17,95,Cases2012,1
Illinois,Lake County,17,97,Cases2012,10
Illinois,LaSalle County,17,99,Cases2012,3
Illinois,Lawrence County,17,101,Cases2012,0
Illinois,Lee County,17,103,Cases2012,0
Illinois,Livingston County,17,105,Cases2012,1
Illinois,Logan County,17,107,Cases2012,0
Illinois,McDonough County,17,109,Cases2012,3
Illinois,McHenry County,17,111,Cases2012,26
Illinois,McLean County,17,113,Cases2012,1
Illinois,Macon County,17,115,Cases2012,0
Illinois,Macoupin County,17,117,Cases2012,0
Illinois,Madison County,17,119,Cases2012,1
Illinois,Marion County,17,121,Cases2012,0
Illinois,Marshall County,17,123,Cases2012,1
Illinois,Mason County,17,125,Cases2012,0
Illinois,Massac County,17,127,Cases2012,0
Illinois,Menard County,17,129,Cases2012,0
Illinois,Mercer County,17,131,Cases2012,0
Illinois,Monroe County,17,133,Cases2012,0
Illinois,Montgomery County,17,135,Cases2012,0
Illinois,Morgan County,17,137,Cases2012,0
Illinois,Moultrie County,17,139,Cases2012,0
Illinois,Ogle County,17,141,Cases2012,7
Illinois,Peoria County,17,143,Cases2012,5
Illinois,Perry County,17,145,Cases2012,0
Illinois,Piatt County,17,147,Cases2012,0
Illinois,Pike County,17,149,Cases2012,1
Illinois,Pope County,17,151,Cases2012,2
Illinois,Pulaski County,17,153,Cases2012,0
Illinois,Putnam County,17,155,Cases2012,1
Illinois,Randolph County,17,157,Cases2012,0
Illinois,Richland County,17,159,Cases2012,0
Illinois,Rock Island County,17,161,Cases2012,1
Illinois,St. Clair County,17,163,Cases2012,2
Illinois,Saline County,17,165,Cases2012,0
Illinois,Sangamon County,17,167,Cases2012,1
Illinois,Schuyler County,17,169,Cases2012,0
Illinois,Scott County,17,171,Cases2012,0
Illinois,Shelby County,17,173,Cases2012,0
Illinois,Stark County,17,175,Cases2012,0
Illinois,Stephenson County,17,177,Cases2012,0
Illinois,Tazewell County,17,179,Cases2012,2
Illinois,Union County,17,181,Cases2012,0
Illinois,Vermilion County,17,183,Cases2012,1
Illinois,Wabash County,17,185,Cases2012,0
Illinois,Warren County,17,187,Cases2012,1
Illinois,Washington County,17,189,Cases2012,0
Illinois,Wayne County,17,191,Cases2012,0
Illinois,White County,17,193,Cases2012,0
Illinois,Whiteside County,17,195,Cases2012,1
Illinois,Will County,17,197,Cases2012,8
Illinois,Williamson County,17,199,Cases2012,1
Illinois,Winnebago County,17,201,Cases2012,8
Illinois,Woodford County,17,203,Cases2012,1
Illinois,Illinois,17,999,Cases2012,0
Indiana,Adams County,18,1,Cases2012,0
Indiana,Allen County,18,3,Cases2012,0
Indiana,Bartholomew County,18,5,Cases2012,0
Indiana,Benton County,18,7,Cases2012,0
Indiana,Blackford County,18,9,Cases2012,0
Indiana,Boone County,18,11,Cases2012,0
Indiana,Brown County,18,13,Cases2012,0
Indiana,Carroll County,18,15,Cases2012,1
Indiana,Cass County,18,17,Cases2012,2
Indiana,Clark County,18,19,Cases2012,1
Indiana,Clay County,18,21,Cases2012,0
Indiana,Clinton County,18,23,Cases2012,0
Indiana,Crawford County,18,25,Cases2012,0
Indiana,Daviess County,18,27,Cases2012,0
Indiana,Dearborn County,18,29,Cases2012,0
Indiana,Decatur County,18,31,Cases2012,0
Indiana,DeKalb County,18,33,Cases2012,0
Indiana,Delaware County,18,35,Cases2012,1
Indiana,Dubois County,18,37,Cases2012,0
Indiana,Elkhart County,18,39,Cases2012,0
Indiana,Fayette County,18,41,Cases2012,0
Indiana,Floyd County,18,43,Cases2012,0
Indiana,Fountain County,18,45,Cases2012,0
Indiana,Franklin County,18,47,Cases2012,0
Indiana,Fulton County,18,49,Cases2012,1
Indiana,Gibson County,18,51,Cases2012,0
Indiana,Grant County,18,53,Cases2012,0
Indiana,Greene County,18,55,Cases2012,0
Indiana,Hamilton County,18,57,Cases2012,3
Indiana,Hancock County,18,59,Cases2012,0
Indiana,Harrison County,18,61,Cases2012,0
Indiana,Hendricks County,18,63,Cases2012,0
Indiana,Henry County,18,65,Cases2012,0
Indiana,Howard County,18,67,Cases2012,1
Indiana,Huntington County,18,69,Cases2012,0
Indiana,Jackson County,18,71,Cases2012,1
Indiana,Jasper County,18,73,Cases2012,3
Indiana,Jay County,18,75,Cases2012,0
Indiana,Jefferson County,18,77,Cases2012,0
Indiana,Jennings County,18,79,Cases2012,0
Indiana,Johnson County,18,81,Cases2012,0
Indiana,Knox County,18,83,Cases2012,0
Indiana,Kosciusko County,18,85,Cases2012,0
Indiana,LaGrange County,18,87,Cases2012,0
Indiana,Lake County,18,89,Cases2012,5
Indiana,LaPorte County,18,91,Cases2012,3
Indiana,Lawrence County,18,93,Cases2012,0
Indiana,Madison County,18,95,Cases2012,0
Indiana,Marion County,18,97,Cases2012,4
Indiana,Marshall County,18,99,Cases2012,1
Indiana,Martin County,18,101,Cases2012,0
Indiana,Miami County,18,103,Cases2012,0
Indiana,Monroe County,18,105,Cases2012,1
Indiana,Montgomery County,18,107,Cases2012,2
Indiana,Morgan County,18,109,Cases2012,0
Indiana,Newton County,18,111,Cases2012,0
Indiana,Noble County,18,113,Cases2012,0
Indiana,Ohio County,18,115,Cases2012,0
Indiana,Orange County,18,117,Cases2012,0
Indiana,Owen County,18,119,Cases2012,0
Indiana,Parke County,18,121,Cases2012,0
Indiana,Perry County,18,123,Cases2012,0
Indiana,Pike County,18,125,Cases2012,1
Indiana,Porter County,18,127,Cases2012,15
Indiana,Posey County,18,129,Cases2012,0
Indiana,Pulaski County,18,131,Cases2012,0
Indiana,Putnam County,18,133,Cases2012,1
Indiana,Randolph County,18,135,Cases2012,0
Indiana,Ripley County,18,137,Cases2012,0
Indiana,Rush County,18,139,Cases2012,0
Indiana,St. Joseph County,18,141,Cases2012,10
Indiana,Scott County,18,143,Cases2012,0
Indiana,Shelby County,18,145,Cases2012,0
Indiana,Spencer County,18,147,Cases2012,0
Indiana,Starke County,18,149,Cases2012,5
Indiana,Steuben County,18,151,Cases2012,0
Indiana,Sullivan County,18,153,Cases2012,0
Indiana,Switzerland County,18,155,Cases2012,0
Indiana,Tippecanoe County,18,157,Cases2012,3
Indiana,Tipton County,18,159,Cases2012,0
Indiana,Union County,18,161,Cases2012,0
Indiana,Vanderburgh County,18,163,Cases2012,2
Indiana,Vermillion County,18,165,Cases2012,0
Indiana,Vigo County,18,167,Cases2012,0
Indiana,Wabash County,18,169,Cases2012,0
Indiana,Warren County,18,171,Cases2012,0
Indiana,Warrick County,18,173,Cases2012,0
Indiana,Washington County,18,175,Cases2012,0
Indiana,Wayne County,18,177,Cases2012,0
Indiana,Wells County,18,179,Cases2012,0
Indiana,White County,18,181,Cases2012,0
Indiana,Whitley County,18,183,Cases2012,0
Indiana,Indiana,18,999,Cases2012,7
Iowa,Adair County,19,1,Cases2012,0
Iowa,Adams County,19,3,Cases2012,0
Iowa,Allamakee County,19,5,Cases2012,11
Iowa,Appanoose County,19,7,Cases2012,0
Iowa,Audubon County,19,9,Cases2012,0
Iowa,Benton County,19,11,Cases2012,0
Iowa,Black Hawk County,19,13,Cases2012,5
Iowa,Boone County,19,15,Cases2012,3
Iowa,Bremer County,19,17,Cases2012,1
Iowa,Buchanan County,19,19,Cases2012,1
Iowa,Buena Vista County,19,21,Cases2012,0
Iowa,Butler County,19,23,Cases2012,0
Iowa,Calhoun County,19,25,Cases2012,0
Iowa,Carroll County,19,27,Cases2012,0
Iowa,Cass County,19,29,Cases2012,0
Iowa,Cedar County,19,31,Cases2012,0
Iowa,Cerro Gordo County,19,33,Cases2012,0
Iowa,Cherokee County,19,35,Cases2012,0
Iowa,Chickasaw County,19,37,Cases2012,2
Iowa,Clarke County,19,39,Cases2012,0
Iowa,Clay County,19,41,Cases2012,0
Iowa,Clayton County,19,43,Cases2012,12
Iowa,Clinton County,19,45,Cases2012,3
Iowa,Crawford County,19,47,Cases2012,0
Iowa,Dallas County,19,49,Cases2012,1
Iowa,Davis County,19,51,Cases2012,0
Iowa,Decatur County,19,53,Cases2012,0
Iowa,Delaware County,19,55,Cases2012,2
Iowa,Des Moines County,19,57,Cases2012,0
Iowa,Dickinson County,19,59,Cases2012,0
Iowa,Dubuque County,19,61,Cases2012,9
Iowa,Emmet County,19,63,Cases2012,0
Iowa,Fayette County,19,65,Cases2012,4
Iowa,Floyd County,19,67,Cases2012,1
Iowa,Franklin County,19,69,Cases2012,0
Iowa,Fremont County,19,71,Cases2012,0
Iowa,Greene County,19,73,Cases2012,0
Iowa,Grundy County,19,75,Cases2012,0
Iowa,Guthrie County,19,77,Cases2012,0
Iowa,Hamilton County,19,79,Cases2012,1
Iowa,Hancock County,19,81,Cases2012,0
Iowa,Hardin County,19,83,Cases2012,1
Iowa,Harrison County,19,85,Cases2012,0
Iowa,Henry County,19,87,Cases2012,1
Iowa,Howard County,19,89,Cases2012,0
Iowa,Humboldt County,19,91,Cases2012,0
Iowa,Ida County,19,93,Cases2012,0
Iowa,Iowa County,19,95,Cases2012,1
Iowa,Jackson County,19,97,Cases2012,3
Iowa,Jasper County,19,99,Cases2012,1
Iowa,Jefferson County,19,101,Cases2012,1
Iowa,Johnson County,19,103,Cases2012,26
Iowa,Jones County,19,105,Cases2012,1
Iowa,Keokuk County,19,107,Cases2012,1
Iowa,Kossuth County,19,109,Cases2012,0
Iowa,Lee County,19,111,Cases2012,1
Iowa,Linn County,19,113,Cases2012,13
Iowa,Louisa County,19,115,Cases2012,3
Iowa,Lucas County,19,117,Cases2012,0
Iowa,Lyon County,19,119,Cases2012,0
Iowa,Madison County,19,121,Cases2012,0
Iowa,Mahaska County,19,123,Cases2012,1
Iowa,Marion County,19,125,Cases2012,4
Iowa,Marshall County,19,127,Cases2012,2
Iowa,Mills County,19,129,Cases2012,0
Iowa,Mitchell County,19,131,Cases2012,1
Iowa,Monona County,19,133,Cases2012,0
Iowa,Monroe County,19,135,Cases2012,1
Iowa,Montgomery County,19,137,Cases2012,1
Iowa,Muscatine County,19,139,Cases2012,7
Iowa,O'Brien County,19,141,Cases2012,0
Iowa,Osceola County,19,143,Cases2012,0
Iowa,Page County,19,145,Cases2012,0
Iowa,Palo Alto County,19,147,Cases2012,0
Iowa,Plymouth County,19,149,Cases2012,0
Iowa,Pocahontas County,19,151,Cases2012,0
Iowa,Polk County,19,153,Cases2012,10
Iowa,Pottawattamie County,19,155,Cases2012,0
Iowa,Poweshiek County,19,157,Cases2012,1
Iowa,Ringgold County,19,159,Cases2012,0
Iowa,Sac County,19,161,Cases2012,0
Iowa,Scott County,19,163,Cases2012,11
Iowa,Shelby County,19,165,Cases2012,0
Iowa,Sioux County,19,167,Cases2012,1
Iowa,Story County,19,169,Cases2012,2
Iowa,Tama County,19,171,Cases2012,0
Iowa,Taylor County,19,173,Cases2012,0
Iowa,Union County,19,175,Cases2012,0
Iowa,Van Buren County,19,177,Cases2012,0
Iowa,Wapello County,19,179,Cases2012,2
Iowa,Warren County,19,181,Cases2012,0
Iowa,Washington County,19,183,Cases2012,1
Iowa,Wayne County,19,185,Cases2012,0
Iowa,Webster County,19,187,Cases2012,2
Iowa,Winnebago County,19,189,Cases2012,1
Iowa,Winneshiek County,19,191,Cases2012,8
Iowa,Woodbury County,19,193,Cases2012,0
Iowa,Worth County,19,195,Cases2012,0
Iowa,Wright County,19,197,Cases2012,0
Iowa,Iowa,19,999,Cases2012,0
Kansas,Allen County,20,1,Cases2012,0
Kansas,Anderson County,20,3,Cases2012,1
Kansas,Atchison County,20,5,Cases2012,0
Kansas,Barber County,20,7,Cases2012,0
Kansas,Barton County,20,9,Cases2012,0
Kansas,Bourbon County,20,11,Cases2012,0
Kansas,Brown County,20,13,Cases2012,0
Kansas,Butler County,20,15,Cases2012,0
Kansas,Chase County,20,17,Cases2012,0
Kansas,Chautauqua County,20,19,Cases2012,0
Kansas,Cherokee County,20,21,Cases2012,0
Kansas,Cheyenne County,20,23,Cases2012,0
Kansas,Clark County,20,25,Cases2012,0
Kansas,Clay County,20,27,Cases2012,0
Kansas,Cloud County,20,29,Cases2012,0
Kansas,Coffey County,20,31,Cases2012,0
Kansas,Comanche County,20,33,Cases2012,0
Kansas,Cowley County,20,35,Cases2012,0
Kansas,Crawford County,20,37,Cases2012,2
Kansas,Decatur County,20,39,Cases2012,0
Kansas,Dickinson County,20,41,Cases2012,0
Kansas,Doniphan County,20,43,Cases2012,0
Kansas,Douglas County,20,45,Cases2012,3
Kansas,Edwards County,20,47,Cases2012,0
Kansas,Elk County,20,49,Cases2012,0
Kansas,Ellis County,20,51,Cases2012,0
Kansas,Ellsworth County,20,53,Cases2012,0
Kansas,Finney County,20,55,Cases2012,0
Kansas,Ford County,20,57,Cases2012,1
Kansas,Franklin County,20,59,Cases2012,0
Kansas,Geary County,20,61,Cases2012,0
Kansas,Gove County,20,63,Cases2012,0
Kansas,Graham County,20,65,Cases2012,0
Kansas,Grant County,20,67,Cases2012,0
Kansas,Gray County,20,69,Cases2012,0
Kansas,Greeley County,20,71,Cases2012,0
Kansas,Greenwood County,20,73,Cases2012,1
Kansas,Hamilton County,20,75,Cases2012,0
Kansas,Harper County,20,77,Cases2012,0
Kansas,Harvey County,20,79,Cases2012,0
Kansas,Haskell County,20,81,Cases2012,0
Kansas,Hodgeman County,20,83,Cases2012,0
Kansas,Jackson County,20,85,Cases2012,0
Kansas,Jefferson County,20,87,Cases2012,0
Kansas,Jewell County,20,89,Cases2012,0
Kansas,Johnson County,20,91,Cases2012,5
Kansas,Kearny County,20,93,Cases2012,0
Kansas,Kingman County,20,95,Cases2012,1
Kansas,Kiowa County,20,97,Cases2012,0
Kansas,Labette County,20,99,Cases2012,0
Kansas,Lane County,20,101,Cases2012,0
Kansas,Leavenworth County,20,103,Cases2012,0
Kansas,Lincoln County,20,105,Cases2012,0
Kansas,Linn County,20,107,Cases2012,0
Kansas,Logan County,20,109,Cases2012,0
Kansas,Lyon County,20,111,Cases2012,0
Kansas,McPherson County,20,113,Cases2012,0
Kansas,Marion County,20,115,Cases2012,0
Kansas,Marshall County,20,117,Cases2012,1
Kansas,Meade County,20,119,Cases2012,0
Kansas,Miami County,20,121,Cases2012,0
Kansas,Mitchell County,20,123,Cases2012,0
Kansas,Montgomery County,20,125,Cases2012,0
Kansas,Morris County,20,127,Cases2012,0
Kansas,Morton County,20,129,Cases2012,0
Kansas,Nemaha County,20,131,Cases2012,1
Kansas,Neosho County,20,133,Cases2012,0
Kansas,Ness County,20,135,Cases2012,0
Kansas,Norton County,20,137,Cases2012,0
Kansas,Osage County,20,139,Cases2012,0
Kansas,Osborne County,20,141,Cases2012,0
Kansas,Ottawa County,20,143,Cases2012,0
Kansas,Pawnee County,20,145,Cases2012,0
Kansas,Phillips County,20,147,Cases2012,0
Kansas,Pottawatomie County,20,149,Cases2012,1
Kansas,Pratt County,20,151,Cases2012,0
Kansas,Rawlins County,20,153,Cases2012,0
Kansas,Reno County,20,155,Cases2012,0
Kansas,Republic County,20,157,Cases2012,0
Kansas,Rice County,20,159,Cases2012,0
Kansas,Riley County,20,161,Cases2012,0
Kansas,Rooks County,20,163,Cases2012,0
Kansas,Rush County,20,165,Cases2012,0
Kansas,Russell County,20,167,Cases2012,0
Kansas,Saline County,20,169,Cases2012,0
Kansas,Scott County,20,171,Cases2012,0
Kansas,Sedgwick County,20,173,Cases2012,2
Kansas,Seward County,20,175,Cases2012,0
Kansas,Shawnee County,20,177,Cases2012,0
Kansas,Sheridan County,20,179,Cases2012,0
Kansas,Sherman County,20,181,Cases2012,0
Kansas,Smith County,20,183,Cases2012,0
Kansas,Stafford County,20,185,Cases2012,0
Kansas,Stanton County,20,187,Cases2012,0
Kansas,Stevens County,20,189,Cases2012,0
Kansas,Sumner County,20,191,Cases2012,0
Kansas,Thomas County,20,193,Cases2012,0
Kansas,Trego County,20,195,Cases2012,0
Kansas,Wabaunsee County,20,197,Cases2012,0
Kansas,Wallace County,20,199,Cases2012,0
Kansas,Washington County,20,201,Cases2012,0
Kansas,Wichita County,20,203,Cases2012,0
Kansas,Wilson County,20,205,Cases2012,0
Kansas,Woodson County,20,207,Cases2012,0
Kansas,Wyandotte County,20,209,Cases2012,0
Kansas,Kansas,20,999,Cases2012,0
Kentucky,Adair County,21,1,Cases2012,0
Kentucky,Allen County,21,3,Cases2012,0
